,Date,Open,High,Low,Close,Adj Close,Volume,Tendencia,RSI_14,CCI_14,WILLR_14,ROC_10,UO,DPO,CMO,Sentimiento Promedio,Sentimiento Máximo,Sentimiento Mínimo
616,2017-06-14,5690.0,5749.0,5249.89990234375,5306.0,3199.76123046875,1728889,-1,26.68529776961299,-183.71892384425152,-96.57947111054877,-18.70317555246695,30.862175151533982,-175.30000000000018,-46.629404460774005,-0.1802703560046527,0.3998604938387871,-0.5879836864769459
617,2017-06-15,5310.0,5400.0,5018.0,5140.7998046875,3100.13818359375,812542,-1,24.754508071508628,-204.0316246151989,-93.08948763716938,-18.02264703097592,28.282937531481423,-288.4951904296877,-50.49098385698274,-0.2520799472462386,0.1090461537241935,-0.8034709626808763
618,2017-06-16,5160.0,5339.89990234375,5160.0,5242.60009765625,3161.527587890625,715170,1,28.20196336359707,-149.7183160719438,-86.37135329755765,-16.797332206693383,30.131648323303065,-142.68488769531268,-43.59607327280587,-0.3495278254320675,0.7772875810042024,-0.9115017177537084
619,2017-06-19,5250.0,5378.89990234375,5011.10009765625,5079.7001953125,3063.2919921875,374401,-1,26.138242215766176,-129.38094518566442,-95.85472827939049,-16.44680384042401,27.65256422802009,-260.164794921875,-47.72351556846766,-0.3285984266549349,0.0625511109828949,-0.678699316456914
620,2017-06-20,4998.89990234375,4998.89990234375,4755.0,4797.60009765625,2893.172607421875,848420,-1,22.999490381378944,-144.81622081411732,-97.48657147260782,-22.246888327669705,24.00846094746229,-497.11989746093786,-54.00101923724212,-0.1872071755185191,0.3639366701245308,-0.8705015257000923
621,2017-06-21,4860.0,4980.0,4810.0,4848.0,2923.566162109375,710484,1,24.7383537434588,-113.60933600838194,-94.51295030040431,-20.15678654174331,24.643250119643657,-418.0949951171879,-50.5232925130824,-0.3227751459261136,0.2716793082654476,-0.9294254765845836
622,2017-06-22,4830.0,4927.7001953125,4830.0,4857.2001953125,2929.114501953125,261721,0,25.070993281263306,-97.84824288352056,-93.38510062702264,-19.260621450497027,25.885930035873663,-392.8647949218748,-49.8580134374734,-0.1655511428094045,0.3396842777729034,-0.9064843379892408
623,2017-06-23,4881.0,4950.0,4750.0,4802.2001953125,2895.9462890625,109755,-1,24.37734877420808,-90.58521498585564,-96.3999865301724,-19.9045947512454,28.479106924176424,-426.5797851562502,-51.24530245158384,-0.3466302772673468,0.2156203687191009,-0.8797788145020604
624,2017-06-27,4955.2001953125,5140.0,4914.89990234375,5114.0,3083.9765625,956014,1,35.305153599500166,-51.15845484174243,-74.89481864150778,-14.434389665205426,36.44766348359516,-111.99997558593714,-29.38969280099968,-0.1358891819519075,0.4847621023654938,-0.9161836225539446
625,2017-06-28,5300.0,5450.0,5260.0,5368.7998046875,3237.63232421875,873472,1,42.60424406218453,4.976552793305864,-54.16297743055556,-5.33721582143172,40.79269439949319,125.68483886718786,-14.791511875630931,-0.3614267011638731,0.1088704690337181,-0.9373549013398588
626,2017-06-29,5598.0,5650.0,5425.0,5478.7998046875,3303.967529296875,916030,1,45.46482380264493,44.837892366505066,-45.20302220394738,3.25668685803807,43.30874476817009,190.99482421875015,-9.070352394710143,-0.1715461463770932,0.2936348170042038,-0.8063547220081091
627,2017-06-30,5440.0,5499.0,5280.10009765625,5307.7998046875,3200.84619140625,370920,-1,41.96348649835739,26.91870161445432,-57.90190153301887,3.2485217542944493,43.67478925433523,-27.50017089843732,-16.073027003285226,-0.3263136043346354,0.3760517463088035,-0.9150142269209028
628,2017-07-03,5300.0,5389.89990234375,5150.0,5260.89990234375,3172.563720703125,281876,-1,41.03018402911846,20.453605963255896,-57.42500813802083,0.3490597098123331,44.9067920364959,-143.26005859374982,-17.939631941763075,-0.3234638259746134,0.0293569043278694,-0.5326688140630722
629,2017-07-04,5200.0,5246.0,5070.0,5199.39990234375,3135.476806640625,319871,-1,39.78075460710743,5.402480919736862,-55.015024790415424,2.35643251429893,47.61042366575498,-273.82504882812464,-20.43849078578513,-0.3721271154399101,0.0928403884172439,-0.7328871414065361
630,2017-07-05,5200.0,5269.0,5100.0,5261.89990234375,3173.1669921875,5123992,1,41.72296077061401,26.76238963671071,-43.12223307291667,9.677751276400096,53.67048327997296,-267.46005859374964,-16.554078458771976,-0.2602544188100312,0.2840751111507416,-0.8005031645298004
631,2017-07-06,5285.0,5285.0,5155.0,5169.0,3117.1435546875,283064,-1,39.674662566660935,23.376439184138544,-53.44444444444445,6.621287128712871,47.43180338568071,-415.5149414062498,-20.650674866678127,-0.3249000287614763,0.6216434221714735,-0.9006343279033899
632,2017-07-07,5290.0,5490.0,5280.10009765625,5443.39990234375,3282.6201171875,600144,1,47.82270047977162,92.0409884588796,-22.955566406250007,12.068675027991828,49.92855738928983,-207.7900390625,-4.35459904045676,-0.3285042326024268,0.3154950067400932,-0.9458566927351058
633,2017-07-10,5502.10009765625,5700.0,5465.10009765625,5675.0,3422.284912109375,559541,1,53.52806627917213,137.47375305198528,-2.631578947368418,18.17499831721828,57.29848222993197,-43.09995117187464,7.056132558344253,-0.2204233572649007,0.2747833542525768,-0.9136621677316724
634,2017-07-11,5800.10009765625,5830.0,5505.7001953125,5551.0,3347.50732421875,624685,-1,50.35339829229152,123.54969536703588,-25.83333333333333,8.545170121235824,55.0775529099261,-221.25996093750015,0.7067965845830304,-0.31902211576112,0.1971649192273616,-0.8595772879198194
635,2017-07-12,5550.0,5680.0,5451.10009765625,5615.89990234375,3386.644287109375,413942,1,51.95935069000646,95.03427257843104,-19.824083116319446,4.60252024000796,58.309298081729374,-197.7700683593748,3.918701380012918,-0.4021034620373565,0.1440211459994316,-0.7551938397809863
636,2017-07-13,5652.0,5710.0,5555.10009765625,5648.2998046875,3406.18359375,595734,1,52.78054968646412,101.8133044776766,-16.824092158564817,3.0937432657236497,58.25433722414414,-225.5151855468748,5.561099372928233,-0.4106445211279941,0.0709720104932785,-0.908694249112159
637,2017-07-14,5650.0,6074.89990234375,5620.10009765625,6034.60009765625,3639.140380859375,656060,1,61.27919875662923,168.10975117344955,-3.4741210937500044,13.693061526677925,62.82411685471315,81.8450927734375,22.558397513258463,-0.3493778475505464,0.1334119774401188,-0.8160620452836156
638,2017-07-17,6280.0,6283.0,6162.0,6192.5,3734.361083984375,678563,1,64.12171012985847,211.11868464699592,-7.460840890354492,17.707998915569917,63.9164801647086,162.94499511718732,28.243420259716952,-0.3802045631621565,0.1597293466329574,-0.9010148551315068
639,2017-07-18,6300.0,6470.0,6260.0,6456.89990234375,3893.805908203125,466732,1,68.31603028507094,198.10593859019707,-0.9357212611607156,24.185483394596226,65.20049230241723,353.03989257812464,36.6320605701419,-0.3777457419782877,0.4150286018848419,-0.8901854087598622
640,2017-07-19,6605.0,6620.10009765625,6125.0,6178.89990234375,3726.159423828125,1161415,-1,60.32999343242727,137.3372523799168,-28.46269063395288,17.427165415890006,54.29218362803111,-4.450097656250364,20.659986864854535,-0.1668220681603998,0.1522189453244209,-0.5807155389338732
641,2017-07-20,6049.89990234375,6049.89990234375,5851.0,5970.7001953125,3600.60546875,759361,-1,55.13203598309284,54.38425063588371,-41.89406241091411,15.50977355992455,56.37069933080759,-287.7748046875004,10.264071966185696,-0.3739775100436348,0.0941808447241783,-0.8682402912527323
642,2017-07-21,5960.0,6120.0,5906.0,5960.2998046875,3594.333740234375,348017,0,54.87767565821775,51.59168141706837,-42.56501202511809,9.49590167206326,53.35671107408372,-366.16518554687536,9.75535131643549,-0.2074392614886164,0.3532642945647239,-0.586577121168375
643,2017-07-24,6061.0,6174.89990234375,6000.0,6135.7001953125,3700.108642578125,319226,1,58.3663128244905,62.105338348125976,-31.86631611238081,8.118065115638766,55.273123452319865,-264.5947998046877,16.73262564898098,-0.2286657616496086,0.1128912568092346,-0.8095268346369267
644,2017-07-25,6400.0,6490.0,6355.0,6452.2001953125,3890.972412109375,1133433,1,63.80441955883813,114.23986275455368,-11.45996117346131,16.23491614686543,55.10141513971833,-2.5447998046875,27.608839117676258,-0.2231358575945099,0.319622129201889,-0.7926254915073514
645,2017-07-26,6467.10009765625,6490.0,6325.0,6452.0,3890.85107421875,634028,0,63.79874306921139,101.6935867545472,-12.544783407182836,14.888087611876957,56.36896133163141,-56.7449951171875,27.597486138422774,-0.2020510317757725,0.2962266206741333,-0.5531357303261757
646,2017-07-27,6453.10009765625,6560.0,6250.0,6307.0,3803.409423828125,613133,-1,59.65872857860873,78.8922392269771,-26.78358405955945,11.661919835874285,48.493301288503176,-222.1899902343748,19.31745715721746,-0.3110363639716524,0.1400411799550056,-0.8844972546212375
647,2017-07-28,6390.0,6529.89990234375,6250.0,6510.7001953125,3926.250244140625,519529,1,63.26514744441752,82.01530872102389,-9.35841765130453,7.889505351666306,58.26665654053415,-26.509790039062864,26.53029488883505,-0.3026240674468378,0.4144353307783603,-0.8795010498724878
648,2017-07-31,6825.0,6880.0,6750.0,6839.7001953125,4124.65185546875,1018946,1,68.20855078044372,155.19073752724069,-2.8203378432175907,10.451355596487687,66.10652864989068,285.9501953125,36.417101560887424,-0.3929288799741438,0.1858511343598365,-0.6329008489847183
649,2017-08-01,6797.0,6838.0,6650.0,6735.39990234375,4061.754150390625,451090,-1,65.21247534043478,123.7360229179968,-10.91403942293695,4.313215385279691,67.23530085789268,157.61989746093786,30.42495068086956,-0.2135894678067416,0.1038792207837104,-0.621025494299829
650,2017-08-02,6720.0,6849.7001953125,6610.0,6748.0,4069.352783203125,345649,0,65.41014306104982,114.69762772432436,-10.47702279795758,9.210378977662057,65.57168108674487,126.39999999999964,30.820286122099628,-0.2552623885373274,0.0187217742204666,-0.5617868173867464
651,2017-08-03,6800.0,6859.89990234375,6750.0,6758.7998046875,4075.86572265625,376919,0,65.59061753281105,117.36626929091508,-11.77844463678328,13.199450375916117,59.38554985751771,90.15478515625,31.18123506562211,-0.2768256493533651,0.0866892039775848,-0.9105152748525144
652,2017-08-04,6850.0,6965.0,6762.89990234375,6945.89990234375,4188.69580078125,816990,1,68.643034364605,119.48547364533536,-1.7145509565754002,16.536082578952172,60.87859908188663,246.52988281249964,37.28606872921002,-0.2499458550342491,0.1996902450919151,-0.7517676372081041
653,2017-08-07,7010.0,7150.0,7000.0,7034.7998046875,4242.306640625,5521287,1,70.00458497608794,128.98985967104855,-8.868375312740573,14.653577925171222,63.17823160011879,319.7347900390623,40.0091699521759,-0.3727267569360825,0.0434718430042266,-0.7634915187954903
654,2017-08-08,6938.0,7045.0,6830.0,7027.60009765625,4237.96484375,2680700,0,69.74047616401535,90.3276968963119,-9.422625276655117,8.917886688664371,65.23089436760883,287.11008300781214,39.4809523280307,-0.2302087072416075,0.2268014326691627,-0.7315392820164561
655,2017-08-09,7030.0,7050.0,6661.5,6704.89990234375,4043.36181640625,1065482,-1,58.99677822851722,47.01724307782006,-35.77975061545418,3.919713303529913,53.14479236600454,-66.38010253906214,17.993556457034444,0.0146841837558895,0.5691341497004032,-0.4538831394165754
656,2017-08-10,6725.10009765625,6859.89990234375,6717.0,6728.2998046875,4057.472900390625,1244161,0,59.48418655492768,29.86682900065861,-36.66958220108696,6.679876402211828,51.40745196342784,-62.28020019531232,18.968373109855357,-0.1787507803179323,0.2888792492449283,-0.9112221342511476
657,2017-08-11,6470.0,6526.5,6410.10009765625,6443.5,3885.725830078125,720048,-1,51.465528015393154,-80.66710577795719,-78.5,-1.0321500498653284,44.40163140702016,-349.1300048828125,2.9310560307863,-0.2963355531683191,0.1869322657585144,-0.8023316776379943
658,2017-08-14,6350.0,6450.0,6250.10009765625,6352.89990234375,3831.0888671875,3572136,-1,49.19366053456336,-112.06249046891192,-88.56667751736111,-7.117275305464006,45.17056768916494,-447.9451171874998,-1.6126789308732772,-0.2344662804156541,0.1049789115786552,-0.9263111781328917
659,2017-08-16,6350.0,6800.0,6250.0,6787.7001953125,4093.2939453125,769277,1,58.63166979816185,-32.20556938826706,-40.25553385416667,0.776498704264773,53.35257985631546,-44.61982421875018,17.26333959632371,-0.3283438136180241,0.2221496924757957,-0.8762067882344127
660,2017-08-17,6880.0,6900.0,6625.0,6659.5,4015.9833984375,377240,-1,55.36587989455996,0.8966826789496566,-54.49999999999999,-1.3114997036158862,50.48282740722509,-200.55502929687464,10.731759789119913,-0.1100100552929299,0.2902975529432297,-0.648988863453269
661,2017-08-18,6915.0,6951.0,6770.0,6847.10009765625,4129.115234375,1911960,1,58.96761521345086,50.97698698538619,-33.65554470486111,1.306449303432692,48.562064732507736,-30.659936523437864,17.935230426901732,-0.2321704446027676,0.276563361287117,-0.801747864112258
662,2017-08-21,6998.0,6998.0,6860.0,6901.2001953125,4161.73974609375,501635,1,59.97077850784622,76.61062337988498,-27.644422743055557,-0.6435409041262891,50.88165305966934,17.630151367187864,19.94155701569243,-0.454243266955018,0.0535431653261184,-0.8399615259841084
663,2017-08-22,6910.0,6956.0,6740.0,6750.2001953125,4070.679443359375,514948,-1,55.86541616601149,22.75417454737914,-44.422200520833336,-4.045596424582867,48.638130130744585,-138.23984374999964,11.73083233202298,-0.3168424245562743,0.2452781051397323,-0.8746301694773138
664,2017-08-23,6729.89990234375,6820.0,6669.89990234375,6766.10009765625,4080.2685546875,247563,0,56.20538158815276,-8.82386250032571,-42.65554470486112,-3.721042694037356,53.121228435713874,-149.54494628906286,12.41076317630553,-0.1846562818285416,0.3386206477880478,-0.9384386255405844
665,2017-08-24,6700.0,6975.0,6700.0,6960.5,4197.50048828125,822074,1,60.23819451679803,48.4159488846507,-21.05555555555556,3.812138904070783,57.85870725205712,26.36994628906268,20.47638903359605,-0.2896713671673621,0.1967696323990821,-0.7813965193927288
666,2017-08-25,6975.0,7096.89990234375,6880.0,6922.7998046875,4174.76513671875,578829,-1,59.10156596973261,84.79762189374112,-25.24446614583333,2.8907748710081997,46.00569267219687,-54.155249023437136,18.20313193946521,-0.2888433526341731,0.6963866427540779,-0.7437207708135247
667,2017-08-28,6917.0,7019.89990234375,6843.7998046875,6896.7001953125,4159.0263671875,837050,0,58.28167942116058,72.45552958753974,-23.6391226964613,7.033447587685264,47.892350098174,-128.60986328125,16.563358842321158,-0.4814787023485853,-0.0106239169836044,-0.8941291160881519
668,2017-08-29,6820.10009765625,6900.0,6751.0,6880.7001953125,4149.37744140625,1310289,0,57.75274954681555,41.647967041498006,-25.52836603628468,8.308021550505318,48.54235647837322,-165.724853515625,15.505499093631114,-0.4409523559734225,-0.2901494577527046,-0.7058454724028707
669,2017-08-30,6879.0,7000.0,6850.0,6899.7001953125,4160.8349609375,350120,0,58.2374477093542,71.55456468968076,-23.284889570244417,1.6500434134870274,49.437742021987965,-172.69985351562536,16.47489541870841,-0.2641330284669119,0.0390112549066543,-0.8564187362790108
670,2017-08-31,7041.0,7390.0,7020.0,7377.5,4448.97021484375,988179,1,68.13736667989214,189.2362312110366,-1.0964912280701733,10.781590209475183,64.20691839775417,290.8349609375,36.274733359784285,-0.4181750374140613,0.3040552362799644,-0.8826848147436976
671,2017-09-01,7400.0,7550.0,7260.0,7313.5,4410.375,698587,-1,65.88444452539545,206.0580498009368,-18.192307692307697,6.811641361916088,59.60681839629852,223.3949707031252,31.768889050790897,-0.4162605075269109,-0.0700539350509643,-0.8856272315606475
672,2017-09-04,7286.0,7301.0,7200.0,7300.0,4402.234375,381522,0,65.39327388504836,137.1625026014395,-19.23076923076923,5.778702159058893,57.59718201404581,216.40498046875015,30.7865477700967,-0.4577502856793051,0.3783194087445736,-0.910237919073552
673,2017-09-05,7308.0,7440.0,7135.39990234375,7151.0,4312.38037109375,508855,-1,60.07038828090553,99.67641816428988,-43.13513513513514,5.937598783600891,51.26937717618991,79.40498046875018,20.140776561811077,-0.2251474106839547,0.2038393914699554,-0.7452875589951873
674,2017-09-06,7167.0,7220.0,7055.0,7125.0,4296.701171875,301703,0,59.165378111505305,46.701000446557856,-48.28996169092539,5.304383576413117,53.048864446661455,74.42998046874982,18.330756223010617,-0.446287075885468,0.0346942245960235,-0.8486183863133192
675,2017-09-07,7350.0,7249.0,7065.0,7249.0,4371.47802734375,323403,1,62.09820117487938,56.744330787894285,-34.20065522110245,4.144817182673658,54.670923885520935,213.81997070312536,24.196402349758767,-0.2665178447754847,0.2436748370528221,-0.8498779907822609
676,2017-09-08,7209.89990234375,7209.89990234375,7056.0,7098.0,4280.41943359375,338598,-1,56.75275210122593,27.16233011373778,-51.357794551290056,2.530770790076439,52.88906059331597,76.90498046875018,13.505504202451862,-0.2708987351506948,0.4148670062422752,-0.7047816775739193
677,2017-09-11,7097.0,7300.0,7097.0,7300.0,4402.234375,428843,1,61.52421714967469,60.18636730426771,-28.4058598181914,5.847721276352014,50.30671532031281,293.83999023437536,23.04843429934937,-0.0600605557362238,0.3120450899004936,-0.6719125621020794
678,2017-09-12,7300.0,7419.0,7282.10009765625,7320.0,4414.29541015625,439545,0,61.97158503537207,95.29602416397654,-27.058823529411768,6.384521810538621,52.13771712617726,324.3249999999998,23.94317007074413,-0.4365562113622824,0.0438655912876129,-0.8517606602981687
679,2017-09-13,7350.0,7350.0,7101.0,7210.0,4347.9599609375,394657,-1,57.978645119160944,36.37928050379848,-42.553191489361694,4.497294025881163,48.55476032054143,235.69999999999985,15.95729023832188,-0.0945658283308148,0.3175023943185806,-0.6921231113374233
680,2017-09-14,7100.0,7179.0,6955.2998046875,7179.0,4329.26611328125,482904,0,56.86662833459936,-26.417935300643613,-46.43304130162703,-2.690613351406303,59.61622035340214,225.375,13.733256669198724,0.0122685380280017,0.259389616549015,-0.5081794895231724
681,2017-09-15,7060.0,7149.89990234375,6983.10009765625,7132.39990234375,4301.16357421875,385256,-1,55.15412626301912,-46.10317016673672,-52.26534388688986,-2.4762439004067818,62.96120646554101,194.52490234375,10.308252526038228,-0.1309425851795822,0.4931999407708645,-0.7902683662250638
682,2017-09-20,7075.0,7075.0,6901.0,6970.0,4203.22900390625,704294,-1,49.55355806727498,-127.2628108815768,-82.85714285714285,-4.52054794520548,55.9439763941255,43.20500488281232,-0.8928838654500473,-0.0674697798011558,0.5567033775150776,-0.7060668934136629
683,2017-09-21,6797.89990234375,6797.89990234375,6620.0,6620.0,3992.162841796875,771735,-1,40.10228759109546,-263.95819327753304,-100.0,-7.425534890225143,49.87705306098125,-300.5449951171877,-19.79542481780908,-0.3337295419935669,-0.1661123260855674,-0.607115326449275
684,2017-09-22,6599.89990234375,6600.0,6400.0,6526.10009765625,3935.537353515625,348039,-1,38.007836252678,-238.9263098526238,-89.03477411684783,-8.405612664473685,45.09200386024016,-377.514892578125,-23.984327494643995,-0.3425805574903885,0.1404612138867378,-0.792805939912796
685,2017-09-25,6516.0,6683.89990234375,6450.0,6540.0,3943.919677734375,459445,0,38.519716394331454,-156.25165694030457,-86.53846153846155,-9.780659401296733,46.20933270993429,-346.8299804687504,-22.960567211337093,-0.1872285665012896,0.2501852139830589,-0.8811129899695516
686,2017-09-26,6630.0,6700.0,6584.89990234375,6615.0,3989.148681640625,700119,1,41.33452132270606,-104.35023659918215,-79.32692307692308,-6.804733727810651,45.94725440777081,-251.8299804687504,-17.33095735458788,-0.2419024815317243,0.200042612850666,-0.8357708770781755
687,2017-09-27,6651.0,6660.0,6505.10009765625,6615.0,3989.148681640625,494986,0,41.33452132270605,-93.6329052871855,-78.900883218842,-9.383561643835616,44.45823607718346,-243.0799804687504,-17.330957354587873,-0.1039287456207805,0.3894674070179462,-0.7470453381538391
688,2017-09-28,6615.0,6630.0,6510.0,6582.0,3969.247314453125,387401,0,40.39085696634957,-81.87316392022555,-82.13935230618253,-10.081967213114757,43.15192801156509,-271.3599853515625,-19.21828606730084,-0.2899017502718112,0.3178810328245163,-0.8918448109179735
689,2017-09-29,6579.0,6744.7998046875,6560.0,6690.0,4034.376220703125,249473,1,44.83002822072496,-51.435296990959536,-71.54072620215898,-7.212205270457698,45.74472396230357,-159.614990234375,-10.339943558550084,-0.2945736684487201,0.5031765140593052,-0.9178260480985044
690,2017-10-02,6655.0,6980.0,6650.0,6950.0,4191.16845703125,358358,1,53.75812229879132,0.0092203547927532,-46.025515210991166,-3.189859311881878,60.4573214717285,103.8699951171875,7.516244597582638,-0.3955346323782578,0.324008334428072,-0.9420306016691028
691,2017-10-03,6988.89990234375,6988.89990234375,6821.10009765625,6900.0,4161.01611328125,442724,-1,52.014852108426645,18.985141504486855,-50.93228655544652,-3.2583689294732614,59.10736194914081,47.105004882812864,4.02970421685328,-0.4418431926661959,0.1353634297847747,-0.9321804204955696
692,2017-10-04,6895.0,7100.0,6870.0,6985.0,4212.275390625,472192,1,54.703996390422816,55.36304824873061,-38.42105263157895,0.2152080344332855,60.47419697815134,106.28500976562464,9.407992780845628,-0.4027896010472129,0.2193224355578422,-0.8712783055379987
693,2017-10-05,7049.89990234375,7050.0,6881.0,6929.39990234375,4178.74560546875,415093,-1,52.626441147802936,56.539171683945774,-32.04109084162388,4.673714536914653,58.57124628166373,21.899926757812864,5.252882295605883,-0.2128820106154307,0.1003986001014709,-0.6932506691664457
694,2017-10-06,6929.0,7044.0,6901.0,7000.0,4221.3203125,426357,1,54.96525503666515,72.84114435438877,-19.9893214914751,7.26160946434064,58.00551159968205,63.250024414062864,9.930510073330288,-0.1848718114197254,0.277897760272026,-0.7470317762345076
695,2017-10-10,6800.0,6940.0,6800.0,6910.39990234375,4167.28759765625,308595,-1,51.49087149051645,45.86452041385017,-27.085728236607142,5.6636070694763,57.23547617665635,-50.23007812499964,2.981742981032885,-0.3122324834444693,-0.0647260099649429,-0.856714041903615
696,2017-10-11,6850.0,6850.0,6720.0,6762.2998046875,4077.97607421875,394019,-1,46.28319078020629,10.256709638276597,-48.24288504464286,2.2267544170445954,53.26616837647167,-219.60517578125015,-7.433618439587418,-0.243795750145283,0.3578026592731476,-0.8670947318896651
697,2017-10-12,6762.2998046875,6940.0,6762.2998046875,6900.0,4161.01611328125,480992,1,51.22282350141045,43.51878799101431,-28.57142857142857,4.308390022675737,52.328866992885295,-100.844970703125,2.4456470028209205,-0.227697293885285,0.2256524637341499,-0.8380838227458298
698,2017-10-13,7050.0,7160.0,6970.0,7145.0,4308.76220703125,809007,1,58.52978686819117,125.18635527392183,-2.1126760563380254,8.553631115162565,58.097535016962176,132.39003906250036,17.059573736382347,-0.3734367464415051,0.1528483405709266,-0.7379579022526741
699,2017-10-16,7149.0,7300.10009765625,7100.0,7115.60009765625,4291.03271484375,802198,0,57.41822278443481,145.70753665909163,-23.20754716981132,6.361735390975336,54.05175735235395,117.23513183593786,14.836445568869618,-0.1883160527795553,0.2204917594790458,-0.5702703073620796
700,2017-10-17,7115.0,7150.0,7049.0,7104.10009765625,4284.09716796875,389863,0,56.96251821918705,101.850697346793,-24.65408805031446,2.217267592176259,56.00891863442365,107.31513671875018,13.925036438374097,-0.3387746046512173,0.1475210860371589,-0.7865209868177772
701,2017-10-18,7188.0,7188.0,7010.5,7062.7001953125,4259.13134765625,383024,-1,55.26213256081469,83.87768455112631,-30.0468134414832,2.357973845108696,52.62178192276729,54.91523437500018,10.524265121629371,-0.2221246081355371,0.0822234153747558,-0.6922572329640388
702,2017-10-19,6950.0,7150.0,6930.0,7105.2998046875,4284.8212890625,366172,1,56.69462085439425,62.61292039102725,-26.32080357584654,1.7222591938081604,55.65988482005686,90.93984375000036,13.389241708788497,-0.2252221881811107,0.2382878512144088,-0.6870351452380419
703,2017-10-20,7199.89990234375,7249.0,7110.0,7136.39990234375,4303.57568359375,402694,0,57.75803094416275,111.24853902238186,-25.18076768526481,2.987271667348652,55.17273551461487,118.97993164062518,15.516061888325508,-0.2380305465517772,0.0808059573173523,-0.9006494507193565
704,2017-10-23,7213.0,7213.0,7060.0,7101.7998046875,4282.7109375,423241,0,56.10729164028823,73.19077569262384,-34.18380616895824,1.4542829241071429,49.68334829168104,86.7098388671875,12.21458328057646,-0.171331467003458,0.5138549562543631,-0.8065044106915593
705,2017-10-24,7100.0,7159.89990234375,7071.0,7125.0,4296.701171875,289858,0,56.99482729482019,60.545019506949046,-30.18446270974584,3.105465684894237,43.972714967754506,105.46501464843732,13.989654589640368,-0.3853320949128829,-0.0465452820062637,-0.9589223670773208
706,2017-10-25,7160.0,7160.0,7065.0,7092.60009765625,4277.1630859375,594138,0,55.3127143840042,46.37582591791868,-35.769688858587,4.884437284779832,46.85969521496066,85.08010253906286,10.62542876800841,-0.3892167077865451,0.3037826716899872,-0.900729417335242
707,2017-10-26,7088.7998046875,7088.7998046875,6945.0,7040.5,4245.744140625,233613,-1,52.62318465643425,-10.808917283963176,-44.75091431721863,2.036231884057971,48.77175934642478,65.385009765625,5.246369312868493,-0.1652286171447485,0.2287506498396396,-0.7078922763466835
708,2017-10-30,7029.0,7010.0,6900.0,6960.7998046875,4197.68115234375,244156,-1,48.72045686141394,-55.75580936858716,-58.48995618852821,-2.578029325577327,49.5205017838997,15.964819335937136,-2.559086277172113,-0.3084926884621382,0.513213787227869,-0.7929142108187079
709,2017-10-31,6937.89990234375,7025.0,6900.0,6925.2998046875,4176.27197265625,210859,-1,47.04676854742402,-67.9543223981774,-64.6095897040937,-2.674409612077996,42.05534092500941,5.239819335937682,-5.906462905151949,-0.1812219861118743,0.4381514862179756,-0.8073809249326587
710,2017-11-02,6935.10009765625,7010.0,6650.0,6665.10009765625,4019.36083984375,423314,-1,37.01088096438588,-195.15351562401565,-97.67726574558456,-6.179530045541345,35.43466760546502,-233.64487304687464,-25.978238071228247,-0.125566626039262,0.1321170479059219,-0.7732693227007985
711,2017-11-03,6700.0,6929.0,6700.0,6868.39990234375,4141.95947265625,325537,1,46.596320114856205,-146.37594901493736,-66.40518850387373,-2.7510766080330966,42.49762614583956,24.23991699218732,-6.807359770287587,-0.1234415774233639,0.1754652485251426,-0.8369759172201157
712,2017-11-06,7031.0,7220.0,7031.0,7205.0,4344.94482421875,1035733,1,57.99406838273603,73.02602295490706,-14.628531513701692,1.403180696847245,50.345599173793154,400.0749999999998,15.988136765472062,-0.2772938186302781,0.0110993981361389,-0.7223650487139821
713,2017-11-07,7199.89990234375,7199.89990234375,7055.0,7060.89990234375,4258.0458984375,440746,-1,52.798814570650926,46.023890072915805,-31.402353531928217,-1.0579564070562266,48.53368828490592,288.23488769531286,5.597629141301852,-0.1893872517873259,0.6317124553024769,-0.731847895309329
714,2017-11-08,7029.0,7115.0,7027.0,7061.2001953125,4258.22705078125,295872,0,52.80830212699031,21.59534556456643,-31.35222114983306,-0.5716805667797404,47.10027058433607,339.79018554687536,5.616604253980606,-0.4730352953608547,-0.1814134195446968,-0.7993368469178677
715,2017-11-09,7055.0,7055.0,6731.0,6863.7998046875,4139.18505859375,503659,-1,46.23001236759113,-90.92378165231776,-64.30721123747914,-3.665967653508772,46.49278911904821,185.31979980468716,-7.539975264817735,-0.3844962653417427,0.088296502828598,-0.9447837681509554
716,2017-11-10,7124.0,6990.0,6810.0,6851.2001953125,4131.587890625,194831,0,45.83752497496828,-75.69961766694558,-66.41065186769616,-3.4035459354816946,44.77233444144827,221.49519042968768,-8.324950050063446,-0.220687108942204,0.0851290002465248,-0.5562563668936491
717,2017-11-13,6850.0,6853.0,6601.0,6659.7001953125,4016.1044921875,403459,-1,40.24497646464016,-148.7115251151686,-90.51693129038772,-5.40870399385697,47.55208378265877,71.15017089843786,-19.510047070719693,-0.2772227788033585,-0.0085581094026565,-0.7574611036106944
718,2017-11-14,6700.0,6800.0,6449.60009765625,6496.89990234375,3917.92822265625,496244,-1,36.20123757280352,-171.32703223843828,-93.86035686873764,-6.6644626387811545,39.41887333978779,-46.725122070312864,-27.59752485439298,-0.2994562491658143,0.192458689212799,-0.8008478237316012
719,2017-11-15,6550.0,6585.2001953125,6401.0,6510.0,3925.82861328125,278135,0,36.75194714043026,-167.6840985926138,-86.6910866910867,-5.996849470782444,33.57865215816121,-2.700024414062682,-26.496105719139475,-0.4121176418490134,0.0601028203964233,-0.8273150827735662
