,Date,Open,High,Low,Close,Adj Close,Volume,Tendencia,Histogram,CCI_14,WILLR_14,MFI_14,UO,TRIX_30_9,DPO,Sentimiento Promedio,Sentimiento Máximo,Sentimiento Mínimo
568,2017-04-04,7732.89990234375,7991.2998046875,7650.0,7926.60009765625,4681.462890625,484309,1,-45.29096041111876,-21.80221672867036,-56.02328638467138,36.02968882819348,58.52821408276925,0.6637818296306497,272.4000976562502,-0.1689050958569472,0.4236524924635887,-0.8455125400796533
569,2017-04-05,8055.0,8140.0,7870.10009765625,7872.0,4649.2158203125,10245428,-1,-42.38658579941227,31.329013357956427,-60.56572379367721,65.32769151978651,53.46977266104011,0.6492892061706668,250.8800048828125,-0.2535565264918136,0.3168554976582527,-0.8945016106590629
570,2017-04-06,7892.2998046875,7892.2998046875,7730.0,7777.60009765625,4593.462890625,1310149,-1,-46.07476241390606,-38.91280688463659,-61.7338611233619,61.06877160166975,45.50833115286496,0.6342395780774446,198.92512207031268,-0.2657098087482154,0.3233178816735744,-0.8110117604956031
571,2017-04-07,7500.0,7920.0,7400.0,7815.2998046875,4615.728515625,863694,0,-45.16637994043947,-85.87290769172515,-52.00692298016101,59.68688134977732,52.157883096864,0.618903730583864,256.4198242187504,-0.3541346034035086,0.0552380234003067,-0.7856332706287503
572,2017-04-10,7885.0,8050.0,7798.0,8024.7001953125,4739.400390625,510291,1,-30.364102372125387,87.31352725976144,-27.92407184445084,61.261012045959816,56.67924560865863,0.6042022447434681,512.5702148437504,-0.2164513677125796,0.2856297791004181,-0.8639287669211626
573,2017-04-11,8020.0,8024.0,7887.0,7905.5,4669.00048828125,387318,-1,-28.530676169887528,66.92102637556113,-31.60377358490566,59.32757975221284,55.020767898317615,0.5895366526739831,447.16501464843714,-0.1869270741008222,0.1043029204010963,-0.6575762266293168
574,2017-04-12,7589.89990234375,7700.0,7485.0,7546.39990234375,4456.9150390625,1494012,-1,-50.16681012212791,-138.3576976626371,-80.00001316121967,55.492181816189145,50.890056606269695,0.5734752461896475,135.85991210937482,-0.1966922182687803,0.3068625852465629,-0.741716112010181
575,2017-04-13,7550.2998046875,7700.0,7550.2998046875,7660.7998046875,4524.47998046875,234649,1,-55.04700367883079,-90.93725035385712,-64.58223656502695,56.25131558936862,49.68847133952751,0.556793189577065,298.9897949218748,-0.1384535601193254,0.3665290176868438,-0.6784196216613054
576,2017-04-17,7600.0,7600.0,7381.10009765625,7402.7998046875,4372.10498046875,423042,-1,-72.80929911899636,-166.0066781545949,-97.14063647073434,61.17988353542014,49.153277901931126,0.5386464173583239,105.65478515625,-0.3207636068885525,0.1586910262703895,-0.7334042573347688
577,2017-04-18,7199.0,7199.0,6800.0,6900.7001953125,4075.564208984375,1443717,-1,-113.12663726277344,-268.82462647776066,-92.48506005130596,54.64309926308757,42.30115924874662,0.5174288797520799,-300.1148193359377,-0.2696323081412736,0.1295559480786323,-0.8020500857383013
578,2017-04-19,6900.7001953125,6900.7001953125,6900.7001953125,6900.7001953125,4075.564208984375,0,0,-133.1668751590828,-203.6736456348737,-92.48506005130596,53.66056423201012,35.57923925662858,0.4938804019979592,-215.5548095703125,-0.0761669481794039,0.3448793701827526,-0.5593183189630508
579,2017-04-20,7000.0,7139.7998046875,6810.0,6871.0,4058.02294921875,604086,0,-141.03915990193818,-144.96526749341152,-94.70149253731344,58.29035058653832,29.216722546391484,0.4685145671163404,-163.19499511718732,-0.0538962535560131,0.6293822713196278,-0.7894192300736904
580,2017-04-21,7100.10009765625,7148.0,6958.0,7139.60009765625,4216.6591796875,589998,1,-121.51384457798456,-90.98230584944636,-74.65670913013061,64.54442276229604,36.41315261869865,0.4429314177245791,189.37509765624964,-0.19751613936387,0.5688434764742851,-0.6673468537628651
581,2017-04-24,7031.0,7038.7001953125,6860.0,6870.7998046875,4143.4072265625,346015,-1,-119.85847643807696,-99.73511796675028,-94.71643248600746,67.9910819385156,35.29172553406237,0.4163421217886043,15.134814453124818,-0.3445946956053376,0.0162560120224952,-0.8361524874344468
582,2017-04-25,6910.0,7290.0,6870.0,7200.0,4341.93017578125,537789,1,-91.0542462913722,-54.48145888892813,-70.1492537313433,67.99640059160564,38.94657762199976,0.3904378138853692,432.73500976562536,-0.200696904270444,0.4385080337524414,-0.7840906465426087
583,2017-04-26,7190.0,7200.0,7000.0,7038.5,4244.537109375,211455,-1,-77.85140979472669,-52.35322682883624,-80.92,27.173603989909807,40.4873918335416,0.3646895557961827,325.03500976562464,-0.2606057886344691,0.3647835850715637,-0.8307237541303039
584,2017-04-27,7007.0,7051.0,6811.0,6930.39990234375,4179.34912109375,307882,-1,-71.53404296821125,-70.04747131647515,-89.5680078125,30.938975489444136,45.7391986540891,0.338881738122132,285.49489746093786,-0.201855949930508,0.4227229654788971,-0.7404621234163642
585,2017-04-28,6970.0,7099.7001953125,6955.0,6970.2001953125,4203.35009765625,302703,1,-60.26182398403782,-49.08328145237742,-86.383984375,37.49133260245814,42.9191361166304,0.3134114815581457,371.1951904296875,-0.2091695338021963,0.2793744504451751,-0.7778947725892067
586,2017-05-02,6910.0,6988.89990234375,6750.0,6800.2001953125,4100.83154296875,367283,-1,-59.726523683444384,-78.99939390715822,-96.05963930043173,30.830843510756637,42.69157582496013,0.2878037741010919,218.7602050781252,-0.0924612507224083,0.5559745617210865,-0.5423020534217358
587,2017-05-03,6790.0,6790.0,6360.0,6389.10009765625,3852.919921875,1062792,-1,-81.19929348106143,-169.54168203697316,-97.82835092117536,28.71697551733266,32.43688182211758,0.2607712800804851,-159.19987792968732,-0.3311006941578605,-9.740889072418212e-05,-0.7640338316559792
588,2017-05-04,6220.0,6220.0,5849.89990234375,6000.0,3618.27490234375,1829720,-1,-113.75159895544569,-266.631421886803,-91.88692018089182,28.871015070598148,34.30979853446704,0.2313820577325431,-535.6599853515627,-0.3164404825748582,0.3509106710553169,-0.7879796531051397
589,2017-05-05,5870.0,6250.0,5800.0,6180.7998046875,3727.305419921875,909592,1,-114.9129538215557,-186.21162818897548,-78.84445529513889,33.33309158455935,36.86411484445813,0.2010632349070951,-337.2251708984377,-0.2724137758570058,0.1265255063772201,-0.8940138099715114
590,2017-05-08,6174.89990234375,6174.89990234375,6000.0,6136.39990234375,3700.530029296875,430209,-1,-110.44799817793904,-132.0700231141551,-77.42282534605704,38.0821869989909,40.56101077014449,0.1701379070069508,-385.2250732421872,-0.2997543842678791,0.4844963997602463,-0.8015735577791929
591,2017-05-09,6136.39990234375,6284.0,6120.0,6135.89990234375,3700.228759765625,465168,0,-99.63731792081848,-93.2307270747374,-77.45638239303692,48.905679260112336,38.82080968718038,0.1390441853259094,-367.6800781250004,-0.1528076402058726,0.3417104370892048,-0.4281330779194832
592,2017-05-10,6140.0,6244.0,6120.0,6133.5,3698.78076171875,333257,0,-85.31012786291097,-79.66786985210305,-77.61744966442953,47.040858253323314,38.18067053873312,0.1081368361037782,-360.5049804687496,-0.1374424991562314,0.4123465046286583,-0.7298183161765337
593,2017-05-11,6105.0,6180.0,6039.89990234375,6137.5,3701.1943359375,334932,0,-68.92704671127717,-74.65636701110225,-77.3489932885906,40.88680732618951,41.40686570770503,0.0777305183078613,-339.01499023437464,-0.2237084599078766,0.3013813346624374,-0.8402419164776802
594,2017-05-12,6131.0,6490.0,6112.0,6470.39990234375,3901.947998046875,814003,1,-30.967478957652705,-29.97970775680784,-55.00671796350672,42.0039224820607,52.30353932669612,0.0493104049559933,22.904931640625364,-0.2017082194797694,0.4205775186419487,-0.8895406005904078
595,2017-05-15,6600.0,6650.0,6260.0,6289.60009765625,3792.9169921875,687788,-1,-14.186624732695575,-17.468947805515466,-67.1409330432047,48.50471076029095,50.85430593874678,0.022149770088542,-144.21987304687536,-0.304750538431108,0.3609926402568817,-0.8491271389648318
596,2017-05-16,6300.0,6499.0,6300.0,6484.7998046875,3910.630615234375,803648,1,12.46788666673433,-3.734666706408964,-51.08572823660714,49.73206141102723,48.70622241559051,-0.0029477462218818,56.88483886718768,-0.4132176915494104,0.2837470769882202,-0.9293164811097084
597,2017-05-17,6520.0,6578.0,6430.0,6549.39990234375,3949.587890625,792104,1,35.55076276502717,29.31543739328309,-42.34055630317389,55.32226596332822,49.80480320823843,-0.0258308206310231,106.4349365234375,-0.1977798843756318,0.4349037818610668,-0.8046658206731081
598,2017-05-18,6290.0,6469.89990234375,6203.0,6237.89990234375,3761.7392578125,437764,-1,31.10210756938648,-17.051173971291874,-66.30762202521164,54.74902446032362,46.0878750786355,-0.0478004574470558,-200.00507812500015,-0.3100285846740007,0.1739083230495453,-0.8145155124366283
599,2017-05-19,6400.0,6660.0,6400.0,6618.2001953125,3991.077392578125,678213,1,53.70861832069375,81.38499600487945,-31.180060348265425,56.42848538659921,53.91389290892791,-0.0673405218896361,178.6002197265625,-0.2661207959883743,0.1432718187570572,-0.8725246926769614
600,2017-05-22,6680.0,6799.0,6649.0,6786.89990234375,4092.811279296875,504591,1,78.46144443054209,155.2132446844824,-1.2112209866116164,60.99163177397257,56.16830084583753,-0.0840211385043976,350.4999267578123,-0.2216074769385159,0.3716053888201713,-0.7279357519000769
601,2017-05-23,6750.0,6998.89990234375,6700.0,6942.7998046875,4186.82666015625,651194,1,102.26627224384902,170.64512300962434,-4.679297875208677,70.75361203331084,56.59865610380155,-0.0975633461018921,512.2798339843748,-0.3201335351293286,0.4351824410259723,-0.8243661159649491
602,2017-05-24,6844.0,6900.0,6701.0,6839.10009765625,4124.2900390625,814863,-1,107.42889856200128,125.51517398271044,-13.328869605803174,77.70279031880064,64.18847845999215,-0.1087407955398189,415.6751220703127,-0.4539442770428171,0.0783582478761673,-0.8744311397895217
603,2017-05-25,6846.39990234375,6890.0,6771.0,6847.0,4129.0546875,2072140,0,107.51349490283744,109.86831151926565,-15.206719110427636,80.6970847718675,61.48186409699925,-0.1177929148935552,448.260009765625,-0.3803615129587275,0.2290650308132171,-0.8912784489803016
604,2017-05-29,6703.5,6795.0,6571.0,6580.60009765625,3968.4033203125,130156,-1,86.66062802828125,46.5372894496892,-43.61833208420229,78.77058699375658,54.04363365745632,-0.125967912264624,212.76511230468716,-0.2361937224721679,0.1634938716888427,-0.6613253783434629
605,2017-05-30,6589.0,6664.0,6360.0,6389.7998046875,3853.341552734375,234763,-1,58.404779930598295,-15.708382215960045,-63.51408734684567,75.8182255129998,54.24498911991912,-0.1340164932183918,80.90480957031286,-0.3600932396560286,0.1290299966931343,-0.7873720349743962
606,2017-05-31,6249.0,6666.0,6110.0,6526.7001953125,3935.898681640625,828664,1,47.77008062056498,-37.939975471994735,-49.23875985727321,71.96507754243403,54.62067874171911,-0.1413220455149688,288.23520507812464,-0.370491635562344,0.4405229240655899,-0.8475417448207736
607,2017-06-01,6349.0,6349.0,6250.0,6271.0,3781.69970703125,311084,-1,23.57373461848414,-101.6829112524702,-81.88772441357081,72.06876905793385,48.00912176256784,-0.1488643614376061,82.30000000000018,-0.0889973277547236,0.4207561835646629,-0.8272067345678806
608,2017-06-02,6350.10009765625,6449.89990234375,6297.0,6301.0,3799.791259765625,224317,0,10.32461335000039,-77.94768733613951,-78.51276622976413,70.34109531450454,41.41411839535554,-0.1563676114671564,189.2250000000004,-0.3355849546496756,0.2362076491117477,-0.8006840478628874
609,2017-06-05,6300.0,6300.0,6050.0,6079.60009765625,3666.27734375,358256,-1,-11.435745042267255,-138.64433993778167,-96.8805879752818,65.45789279810239,38.712184762721975,-0.1645549784180855,67.29008789062482,-0.2957594301712153,0.5504980254918337,-0.9112241142429413
610,2017-06-06,6085.0,6200.0,6050.0,6170.2998046875,3720.973388671875,170571,1,-17.446535704566173,-120.12820949694304,-87.32218178225504,60.91078346714989,39.20212949361014,-0.1728314130345021,262.7297851562498,-0.1652170073706656,0.3418560065329075,-0.7800803072750568
611,2017-06-07,6151.0,6199.89990234375,6006.0,6071.89990234375,3661.63330078125,289014,-1,-25.298837969876075,-112.13219252208854,-93.36288560526668,54.83987320114653,41.18220441307045,-0.1814217737280743,263.4248779296877,-0.2239732240512967,0.2625584378838539,-0.8503017295151949
612,2017-06-08,6100.0,6100.0,5901.0,6015.89990234375,3627.863037109375,405890,-1,-31.13020948904648,-120.60532034201924,-89.53457395355746,55.18874777264946,46.30639436142041,-0.1903458454658335,309.6648681640627,-0.2862191726453602,0.2851935103535652,-0.7452107518911362
613,2017-06-09,5950.0,6080.0,5950.0,5995.60009765625,3615.621337890625,179687,0,-33.039955530454165,-100.68977108687326,-91.3835407531869,51.99191699953664,37.190333957170296,-0.1994791775593807,362.695068359375,-0.4652409363937165,-0.0355054512619972,-0.8683709762990475
614,2017-06-12,5995.60009765625,6075.0,5951.0,5976.7001953125,3604.2236328125,134411,0,-32.2269474146126,-89.87035327167239,-93.10500026906838,47.39101071631978,38.65093450340923,-0.2087101665162016,394.8451660156252,-0.2439185330982912,0.2718645185232162,-0.8076451439410448
615,2017-06-13,5950.0,5950.0,5653.0,5671.5,3420.174072265625,490885,-1,-47.94755308596592,-133.1534548544116,-98.51643945469128,38.78872856962535,34.11752649087002,-0.2190400484678667,142.03999023437518,-0.1890902314825277,0.218568205833435,-0.8427406512200832
616,2017-06-14,5690.0,5749.0,5249.89990234375,5306.0,3199.76123046875,1728889,-1,-76.9459179349866,-183.71892384425152,-96.57947111054877,35.60359653479538,30.862175151533982,-0.2315159570617231,-175.30000000000018,-0.1802703560046527,0.3998604938387871,-0.5879836864769459
617,2017-06-15,5310.0,5400.0,5018.0,5140.7998046875,3100.13818359375,812542,-1,-99.78834189089145,-204.0316246151989,-93.08948763716938,6.791670611244513,28.282937531481423,-0.2462120243129306,-288.4951904296877,-0.2520799472462386,0.1090461537241935,-0.8034709626808763
618,2017-06-16,5160.0,5339.89990234375,5160.0,5242.60009765625,3161.527587890625,715170,1,-100.30811852974152,-149.7183160719438,-86.37135329755765,15.738371807403489,30.131648323303065,-0.2621381798113331,-142.68488769531268,-0.3495278254320675,0.7772875810042024,-0.9115017177537084
619,2017-06-19,5250.0,5378.89990234375,5011.10009765625,5079.7001953125,3063.2919921875,374401,-1,-103.4731703260528,-129.38094518566442,-95.85472827939049,15.577168837673184,27.65256422802009,-0.2794844086871251,-260.164794921875,-0.3285984266549349,0.0625511109828949,-0.678699316456914
620,2017-06-20,4998.89990234375,4998.89990234375,4755.0,4797.60009765625,2893.172607421875,848420,-1,-115.50155380421243,-144.81622081411732,-97.48657147260782,16.063706686278078,24.00846094746229,-0.298856012981008,-497.11989746093786,-0.1872071755185191,0.3639366701245308,-0.8705015257000923
621,2017-06-21,4860.0,4980.0,4810.0,4848.0,2923.566162109375,710484,1,-110.97212950734308,-113.60933600838194,-94.51295030040431,24.032459279927394,24.643250119643657,-0.3194439677626892,-418.0949951171879,-0.3227751459261136,0.2716793082654476,-0.9294254765845836
622,2017-06-22,4830.0,4927.7001953125,4830.0,4857.2001953125,2929.114501953125,261721,0,-98.67837310349556,-97.84824288352056,-93.38510062702264,20.588218286459316,25.885930035873663,-0.3407257193466906,-392.8647949218748,-0.1655511428094045,0.3396842777729034,-0.9064843379892408
623,2017-06-23,4881.0,4950.0,4750.0,4802.2001953125,2895.9462890625,109755,-1,-86.0347412888571,-90.58521498585564,-96.3999865301724,21.478173236136143,28.479106924176424,-0.3625114307562738,-426.5797851562502,-0.3466302772673468,0.2156203687191009,-0.8797788145020604
624,2017-06-27,4955.2001953125,5140.0,4914.89990234375,5114.0,3083.9765625,956014,1,-50.23021721491551,-51.15845484174243,-74.89481864150778,30.95476580846388,36.44766348359516,-0.3831979634630778,-111.99997558593714,-0.1358891819519075,0.4847621023654938,-0.9161836225539446
625,2017-06-28,5300.0,5450.0,5260.0,5368.7998046875,3237.63232421875,873472,1,-5.3089489020601945,4.976552793305864,-54.16297743055556,39.28467414054433,40.79269439949319,-0.4016825522019207,125.68483886718786,-0.3614267011638731,0.1088704690337181,-0.9373549013398588
626,2017-06-29,5598.0,5650.0,5425.0,5478.7998046875,3303.967529296875,916030,1,33.74298587725008,44.837892366505066,-45.20302220394738,47.67951348714119,43.30874476817009,-0.4176352498108659,190.99482421875015,-0.1715461463770932,0.2936348170042038,-0.8063547220081091
627,2017-06-30,5440.0,5499.0,5280.10009765625,5307.7998046875,3200.84619140625,370920,-1,49.05929853114492,26.91870161445432,-57.90190153301887,44.58332641688754,43.67478925433523,-0.4319167154148595,-27.50017089843732,-0.3263136043346354,0.3760517463088035,-0.9150142269209028
628,2017-07-03,5300.0,5389.89990234375,5150.0,5260.89990234375,3172.563720703125,281876,-1,56.50363890085714,20.453605963255896,-57.42500813802083,43.97327504438572,44.9067920364959,-0.4447632989736494,-143.26005859374982,-0.3234638259746134,0.0293569043278694,-0.5326688140630722
629,2017-07-04,5200.0,5246.0,5070.0,5199.39990234375,3135.476806640625,319871,-1,57.56320757842241,5.402480919736862,-55.015024790415424,45.03879891491786,47.61042366575498,-0.4564421211357028,-273.82504882812464,-0.3721271154399101,0.0928403884172439,-0.7328871414065361
630,2017-07-05,5200.0,5269.0,5100.0,5261.89990234375,3173.1669921875,5123992,1,62.347572831479226,26.76238963671071,-43.12223307291667,73.82260656899068,53.67048327997296,-0.466686180910314,-267.46005859374964,-0.2602544188100312,0.2840751111507416,-0.8005031645298004
631,2017-07-06,5285.0,5285.0,5155.0,5169.0,3117.1435546875,283064,-1,59.15640262922932,23.376439184138544,-53.44444444444445,77.03790506716587,47.43180338568071,-0.4759120351043866,-415.5149414062498,-0.3249000287614763,0.6216434221714735,-0.9006343279033899
632,2017-07-07,5290.0,5490.0,5280.10009765625,5443.39990234375,3282.6201171875,600144,1,74.43899377868831,92.0409884588796,-22.955566406250007,76.85055307888736,49.92855738928983,-0.4829831568927356,-207.7900390625,-0.3285042326024268,0.3154950067400932,-0.9458566927351058
633,2017-07-10,5502.10009765625,5700.0,5465.10009765625,5675.0,3422.284912109375,559541,1,97.59839689453815,137.47375305198528,-2.631578947368418,80.32446101236006,57.29848222993197,-0.4871393581412531,-43.09995117187464,-0.2204233572649007,0.2747833542525768,-0.9136621677316724
634,2017-07-11,5800.10009765625,5830.0,5505.7001953125,5551.0,3347.50732421875,624685,-1,101.5647649968798,123.54969536703588,-25.83333333333333,86.66541841935435,55.0775529099261,-0.4892275756835595,-221.25996093750015,-0.31902211576112,0.1971649192273616,-0.8595772879198194
635,2017-07-12,5550.0,5680.0,5451.10009765625,5615.89990234375,3386.644287109375,413942,1,105.11705083269136,95.03427257843104,-19.824083116319446,82.68239736816987,58.309298081729374,-0.4891966055134755,-197.7700683593748,-0.4021034620373565,0.1440211459994316,-0.7551938397809863
636,2017-07-13,5652.0,5710.0,5555.10009765625,5648.2998046875,3406.18359375,595734,1,105.90992413664644,101.8133044776766,-16.824092158564817,85.23964656073309,58.25433722414414,-0.4871571145203202,-225.5151855468748,-0.4106445211279941,0.0709720104932785,-0.908694249112159
637,2017-07-14,5650.0,6074.89990234375,5620.10009765625,6034.60009765625,3639.140380859375,656060,1,127.2753934089464,168.10975117344955,-3.4741210937500044,86.76164795304433,62.82411685471315,-0.4817459129638268,81.8450927734375,-0.3493778475505464,0.1334119774401188,-0.8160620452836156
638,2017-07-17,6280.0,6283.0,6162.0,6192.5,3734.361083984375,678563,1,145.54928836129943,211.11868464699592,-7.460840890354492,86.63892082551905,63.9164801647086,-0.4728074151613803,162.94499511718732,-0.3802045631621565,0.1597293466329574,-0.9010148551315068
639,2017-07-18,6300.0,6470.0,6260.0,6456.89990234375,3893.805908203125,466732,1,167.39234158088712,198.10593859019707,-0.9357212611607156,86.2902183538817,65.20049230241723,-0.459798036405501,353.03989257812464,-0.3777457419782877,0.4150286018848419,-0.8901854087598622
640,2017-07-19,6605.0,6620.10009765625,6125.0,6178.89990234375,3726.159423828125,1161415,-1,155.33120948362733,137.3372523799168,-28.46269063395288,75.86279565078429,54.29218362803111,-0.4445965617470127,-4.450097656250364,-0.1668220681603998,0.1522189453244209,-0.5807155389338732
641,2017-07-20,6049.89990234375,6049.89990234375,5851.0,5970.7001953125,3600.60546875,759361,-1,126.75231572196856,54.38425063588371,-41.89406241091411,73.10823093753335,56.37069933080759,-0.4285069260332896,-287.7748046875004,-0.3739775100436348,0.0941808447241783,-0.8682402912527323
642,2017-07-21,5960.0,6120.0,5906.0,5960.2998046875,3594.333740234375,348017,0,101.65275789754388,51.59168141706837,-42.56501202511809,75.44668608421517,53.35671107408372,-0.4117909809311593,-366.16518554687536,-0.2074392614886164,0.3532642945647239,-0.586577121168375
643,2017-07-24,6061.0,6174.89990234375,6000.0,6135.7001953125,3700.108642578125,319226,1,91.67542532623348,62.105338348125976,-31.86631611238081,77.88861785794526,55.273123452319865,-0.3938830761521128,-264.5947998046877,-0.2286657616496086,0.1128912568092346,-0.8095268346369267
644,2017-07-25,6400.0,6490.0,6355.0,6452.2001953125,3890.972412109375,1133433,1,100.49513943508288,114.23986275455368,-11.45996117346131,69.52323736810062,55.10141513971833,-0.3737208891422483,-2.5447998046875,-0.2231358575945099,0.319622129201889,-0.7926254915073514
645,2017-07-26,6467.10009765625,6490.0,6325.0,6452.0,3890.85107421875,634028,0,100.19401890998492,101.6935867545472,-12.544783407182836,66.17040898193473,56.36896133163141,-0.3518127859513331,-56.7449951171875,-0.2020510317757725,0.2962266206741333,-0.5531357303261757
646,2017-07-27,6453.10009765625,6560.0,6250.0,6307.0,3803.409423828125,613133,-1,84.72277347909028,78.8922392269771,-26.78358405955945,59.42066110557624,48.493301288503176,-0.329235459095345,-222.1899902343748,-0.3110363639716524,0.1400411799550056,-0.8844972546212375
647,2017-07-28,6390.0,6529.89990234375,6250.0,6510.7001953125,3926.250244140625,519529,1,82.61434740110043,82.01530872102389,-9.35841765130453,59.56869956228187,58.26665654053415,-0.3053862109471006,-26.509790039062864,-0.3026240674468378,0.4144353307783603,-0.8795010498724878
648,2017-07-31,6825.0,6880.0,6750.0,6839.7001953125,4124.65185546875,1018946,1,96.80005079477333,155.19073752724069,-2.8203378432175907,61.95603323123344,66.10652864989068,-0.2792388439677218,285.9501953125,-0.3929288799741438,0.1858511343598365,-0.6329008489847183
649,2017-08-01,6797.0,6838.0,6650.0,6735.39990234375,4061.754150390625,451090,-1,92.58212153370602,123.7360229179968,-10.91403942293695,61.1883827238766,67.23530085789268,-0.2518680175537469,157.61989746093786,-0.2135894678067416,0.1038792207837104,-0.621025494299829
650,2017-08-02,6720.0,6849.7001953125,6610.0,6748.0,4069.352783203125,345649,0,84.29955913057023,114.69762772432436,-10.47702279795758,56.476097708342,65.57168108674487,-0.2236785504117655,126.39999999999964,-0.2552623885373274,0.0187217742204666,-0.5617868173867464
651,2017-08-03,6800.0,6859.89990234375,6750.0,6758.7998046875,4075.86572265625,376919,0,73.5965227877135,117.36626929091508,-11.77844463678328,55.46208539685702,59.38554985751771,-0.1950339336067363,90.15478515625,-0.2768256493533651,0.0866892039775848,-0.9105152748525144
652,2017-08-04,6850.0,6965.0,6762.89990234375,6945.89990234375,4188.69580078125,816990,1,73.02078258799034,119.48547364533536,-1.7145509565754002,56.548458153138775,60.87859908188663,-0.165475629191647,246.52988281249964,-0.2499458550342491,0.1996902450919151,-0.7517676372081041
653,2017-08-07,7010.0,7150.0,7000.0,7034.7998046875,4242.306640625,5521287,1,72.38948047970308,128.98985967104855,-8.868375312740573,73.19221733544265,63.17823160011879,-0.1350791676779206,319.7347900390623,-0.3727267569360825,0.0434718430042266,-0.7634915187954903
654,2017-08-08,6938.0,7045.0,6830.0,7027.60009765625,4237.96484375,2680700,0,65.45860431023272,90.3276968963119,-9.422625276655117,65.30537868420906,65.23089436760883,-0.1043532750403253,287.11008300781214,-0.2302087072416075,0.2268014326691627,-0.7315392820164561
655,2017-08-09,7030.0,7050.0,6661.5,6704.89990234375,4043.36181640625,1065482,-1,34.6589076481971,47.01724307782006,-35.77975061545418,63.65728662532452,53.14479236600454,-0.07512724844978,-66.38010253906214,0.0146841837558895,0.5691341497004032,-0.4538831394165754
656,2017-08-10,6725.10009765625,6859.89990234375,6717.0,6728.2998046875,4057.472900390625,1244161,0,12.52157272860734,29.86682900065861,-36.66958220108696,58.30903784200582,51.40745196342784,-0.0473695030745013,-62.28020019531232,-0.1787507803179323,0.2888792492449283,-0.9112221342511476
657,2017-08-11,6470.0,6526.5,6410.10009765625,6443.5,3885.725830078125,720048,-1,-22.72301048108085,-80.66710577795719,-78.5,55.29945791395575,44.40163140702016,-0.022407315868167,-349.1300048828125,-0.2963355531683191,0.1869322657585144,-0.8023316776379943
658,2017-08-14,6350.0,6450.0,6250.10009765625,6352.89990234375,3831.0888671875,3572136,-1,-51.89022174455266,-112.06249046891192,-88.56667751736111,43.372182966299,45.17056768916494,-0.0004432172701851,-447.9451171874998,-0.2344662804156541,0.1049789115786552,-0.9263111781328917
659,2017-08-16,6350.0,6800.0,6250.0,6787.7001953125,4093.2939453125,769277,1,-42.07116678919027,-32.20556938826706,-40.25553385416667,46.852254682589866,53.35257985631546,0.0207132323822412,-44.61982421875018,-0.3283438136180241,0.2221496924757957,-0.8762067882344127
660,2017-08-17,6880.0,6900.0,6625.0,6659.5,4015.9833984375,377240,-1,-44.16449373440787,0.8966826789496566,-54.49999999999999,49.25817876699615,50.48282740722509,0.040370574650117,-200.55502929687464,-0.1100100552929299,0.2902975529432297,-0.648988863453269
661,2017-08-18,6915.0,6951.0,6770.0,6847.10009765625,4129.115234375,1911960,1,-33.36023847121524,50.97698698538619,-33.65554470486111,52.75049699566159,48.562064732507736,0.0593717748881728,-30.659936523437864,-0.2321704446027676,0.276563361287117,-0.801747864112258
662,2017-08-21,6998.0,6998.0,6860.0,6901.2001953125,4161.73974609375,501635,1,-23.48202884966261,76.61062337988498,-27.644422743055557,51.56232422512534,50.88165305966934,0.0778181382328435,17.630151367187864,-0.454243266955018,0.0535431653261184,-0.8399615259841084
663,2017-08-22,6910.0,6956.0,6740.0,6750.2001953125,4070.679443359375,514948,-1,-27.73756755465624,22.75417454737914,-44.422200520833336,51.38833809647756,48.638130130744585,0.0948876434124113,-138.23984374999964,-0.3168424245562743,0.2452781051397323,-0.8746301694773138
664,2017-08-23,6729.89990234375,6820.0,6669.89990234375,6766.10009765625,4080.2685546875,247563,0,-29.91440213749729,-8.82386250032571,-42.65554470486112,51.63243775344703,53.121228435713874,0.1106579228324022,-149.54494628906286,-0.1846562818285416,0.3386206477880478,-0.9384386255405844
665,2017-08-24,6700.0,6975.0,6700.0,6960.5,4197.50048828125,822074,1,-19.21459801689747,48.4159488846507,-21.05555555555556,52.69168851655565,57.85870725205712,0.1259904903211151,26.36994628906268,-0.2896713671673621,0.1967696323990821,-0.7813965193927288
666,2017-08-25,6975.0,7096.89990234375,6880.0,6922.7998046875,4174.76513671875,578829,-1,-15.773159680196445,84.79762189374112,-25.24446614583333,52.15085252184928,46.00569267219687,0.140566201718606,-54.155249023437136,-0.2888433526341731,0.6963866427540779,-0.7437207708135247
667,2017-08-28,6917.0,7019.89990234375,6843.7998046875,6896.7001953125,4159.0263671875,837050,0,-16.285257768307645,72.45552958753974,-23.6391226964613,31.80726991016084,47.892350098174,0.1541810413931976,-128.60986328125,-0.4814787023485853,-0.0106239169836044,-0.8941291160881519
668,2017-08-29,6820.10009765625,6900.0,6751.0,6880.7001953125,4149.37744140625,1310289,0,-18.566859994375196,41.647967041498006,-25.52836603628468,34.99655875731208,48.54235647837322,0.1667214316767307,-165.724853515625,-0.4409523559734225,-0.2901494577527046,-0.7058454724028707
669,2017-08-30,6879.0,7000.0,6850.0,6899.7001953125,4160.8349609375,350120,0,-19.56201191102704,71.55456468968076,-23.284889570244417,39.46522005443822,49.437742021987965,0.1782584229570449,-172.69985351562536,-0.2641330284669119,0.0390112549066543,-0.8564187362790108
